phrase_id,n,⟨k2⟩,<d>,q
0,42,6.238095238095238,3.341463414634146,30
1,15,4.8,2.2857142857142856,12
2,44,5.863636363636363,2.813953488372093,34
3,35,5.828571428571428,3.1470588235294117,24
4,14,4.714285714285714,1.9230769230769231,10
5,19,5.157894736842105,3.2222222222222223,14
6,10,4.4,2.111111111111111,8
7,36,5.166666666666667,2.342857142857143,22
8,24,5.166666666666667,2.0,16
9,10,4.2,2.111111111111111,6
10,22,4.636363636363637,2.238095238095238,14
11,21,5.0476190476190474,2.4,14
12,18,4.333333333333333,2.7058823529411766,10
13,23,5.739130434782608,3.5,16
14,21,5.0476190476190474,2.1,10
15,13,4.769230769230769,1.9166666666666667,10
16,15,4.266666666666667,1.7857142857142858,8
17,46,6.260869565217392,3.9555555555555557,32
18,15,5.466666666666667,2.142857142857143,10
19,27,5.851851851851852,3.8846153846153846,18
20,16,4.875,2.8,10
21,15,4.933333333333334,2.5,10
22,40,5.55,3.5384615384615383,26
23,18,7.444444444444445,2.588235294117647,14
24,16,4.625,2.0,10
25,20,5.5,2.3684210526315788,14
26,32,4.9375,2.806451612903226,22
27,33,5.636363636363637,3.125,26
28,14,4.714285714285714,2.6153846153846154,10
29,46,5.956521739130435,3.311111111111111,34
30,26,5.153846153846154,2.12,18
31,21,5.142857142857143,1.95,16
32,15,4.4,1.6428571428571428,10
33,31,5.741935483870968,2.7,22
34,20,5.7,2.210526315789474,14
35,24,5.75,2.260869565217391,18
36,24,5.083333333333333,2.347826086956522,18
37,6,3.3333333333333335,1.2,4
38,8,3.75,1.5714285714285714,6
39,14,5.0,2.076923076923077,10
40,22,4.7272727272727275,2.4761904761904763,12
41,14,4.857142857142857,1.7692307692307692,8
42,23,5.739130434782608,2.409090909090909,16
43,40,6.05,2.871794871794872,30
44,33,5.515151515151516,3.3125,22
45,37,5.45945945945946,2.611111111111111,26
46,12,4.166666666666667,1.5454545454545454,6
47,33,5.333333333333333,2.4375,20
48,23,5.304347826086956,2.727272727272727,14
49,42,6.095238095238095,3.8780487804878048,28
50,16,4.875,2.533333333333333,14
51,22,5.454545454545454,3.142857142857143,16
52,14,4.714285714285714,2.0,10
53,34,5.647058823529412,2.0606060606060606,24
54,25,4.72,2.0833333333333335,18
55,38,5.157894736842105,2.7837837837837838,28
56,52,5.461538461538462,2.764705882352941,36
57,17,5.0588235294117645,1.75,10
58,20,4.9,2.8421052631578947,14
59,21,6.476190476190476,2.8,16
60,20,5.1,2.8421052631578947,14
61,12,6.166666666666667,2.3636363636363638,10
62,14,5.142857142857143,2.769230769230769,12
63,4,2.5,1.6666666666666667,2
64,19,4.7368421052631575,2.5,14
65,19,5.684210526315789,2.1666666666666665,12
66,10,4.8,2.0,8
67,21,5.714285714285714,3.05,16
68,28,5.785714285714286,2.4814814814814814,22
69,13,5.076923076923077,2.0,10
70,40,5.55,2.6923076923076925,30
71,23,5.043478260869565,1.9545454545454546,16
72,23,5.217391304347826,2.3636363636363638,16
73,25,4.88,2.25,18
74,35,5.942857142857143,3.3529411764705883,28
75,17,5.176470588235294,3.5,12
76,29,7.0344827586206895,2.8214285714285716,24
77,22,5.2727272727272725,2.5714285714285716,12
78,22,4.7272727272727275,2.5714285714285716,12
79,23,4.869565217391305,1.6818181818181819,20
80,22,5.2727272727272725,2.1904761904761907,16
81,15,5.466666666666667,2.142857142857143,10
82,22,5.545454545454546,3.5238095238095237,18
83,37,6.486486486486487,3.1944444444444446,28
84,22,5.2727272727272725,2.857142857142857,16
85,49,5.755102040816326,2.375,34
86,30,5.133333333333334,2.1379310344827585,18
87,26,5.538461538461538,3.64,16
88,29,5.724137931034483,1.9642857142857142,22
89,26,4.615384615384615,1.84,16
90,30,4.933333333333334,2.0,20
91,18,4.888888888888889,3.3529411764705883,12
92,41,5.414634146341464,2.8,34
93,33,5.03030303030303,3.28125,22
94,20,5.4,2.526315789473684,16
95,44,5.181818181818182,2.4651162790697674,28
96,13,4.615384615384615,1.75,8
97,24,4.75,2.217391304347826,18
98,30,5.266666666666667,2.5172413793103448,22
99,20,5.0,1.8421052631578947,16
100,20,5.1,2.8421052631578947,14
101,35,5.257142857142857,2.823529411764706,24
102,37,5.45945945945946,2.5277777777777777,22
103,41,5.560975609756097,2.55,28
104,15,4.0,2.2142857142857144,8
105,33,5.393939393939394,2.6875,26
106,23,4.260869565217392,2.272727272727273,14
107,35,4.457142857142857,2.323529411764706,16
108,29,5.517241379310345,2.857142857142857,24
109,36,5.444444444444445,2.4,24
110,36,4.944444444444445,2.4,26
111,11,4.0,2.1,8
112,17,4.235294117647059,2.6875,12
113,22,5.363636363636363,1.9047619047619047,18
114,9,4.222222222222222,1.375,6
115,39,5.230769230769231,2.289473684210526,28
116,38,5.105263157894737,3.189189189189189,26
117,26,5.846153846153846,3.2,20
118,33,5.393939393939394,1.75,22
119,6,3.3333333333333335,1.8,4
120,22,5.454545454545454,3.1904761904761907,16
121,12,5.0,2.090909090909091,8
122,42,5.809523809523809,2.926829268292683,32
123,21,5.619047619047619,2.3,14
124,17,4.823529411764706,1.875,14
125,4,2.5,1.3333333333333333,2
126,30,6.266666666666667,2.5517241379310347,24
127,20,5.6,2.4210526315789473,16
128,27,5.185185185185185,1.8846153846153846,16
129,11,4.545454545454546,2.4,6
130,25,6.4,2.5416666666666665,16
