phrase_id,n,⟨k2⟩,<d>,q
0,49,6.979591836734694,3.9166666666666665,38
1,21,5.142857142857143,3.4,16
2,49,6.285714285714286,3.75,40
3,45,6.355555555555555,3.727272727272727,34
4,14,5.571428571428571,2.5384615384615383,10
5,16,5.0,2.8,16
6,9,4.666666666666667,2.5,6
7,47,6.425531914893617,3.6739130434782608,42
8,24,6.166666666666667,2.8260869565217392,16
9,9,4.888888888888889,2.25,8
10,26,5.384615384615385,3.04,24
11,17,5.176470588235294,3.25,12
12,25,6.08,3.2916666666666665,20
13,34,6.235294117647059,3.393939393939394,28
14,21,5.238095238095238,3.0,14
15,17,5.647058823529412,2.9375,12
16,16,5.0,2.7333333333333334,12
17,50,6.6,4.612244897959184,38
18,17,8.588235294117647,4.0625,14
19,31,6.193548387096774,3.7333333333333334,24
20,20,5.9,3.263157894736842,14
21,16,5.625,2.6,14
22,40,5.95,3.358974358974359,30
23,18,5.666666666666667,2.823529411764706,14
24,20,5.5,2.9473684210526314,18
25,18,6.222222222222222,3.1176470588235294,12
26,30,5.066666666666666,3.2758620689655173,24
27,37,5.891891891891892,2.9722222222222223,34
28,16,5.5,3.466666666666667,16
29,41,6.878048780487805,4.05,34
30,28,5.928571428571429,3.2222222222222223,22
31,18,5.555555555555555,2.9411764705882355,12
32,22,5.7272727272727275,2.4761904761904763,18
33,35,6.514285714285714,3.676470588235294,28
34,20,5.3,3.0,14
35,26,5.384615384615385,3.68,20
36,24,5.0,2.782608695652174,20
37,8,4.75,2.7142857142857144,6
38,15,4.8,3.0,8
39,18,6.666666666666667,2.764705882352941,16
40,19,5.368421052631579,2.9444444444444446,14
41,11,6.363636363636363,2.7,10
42,23,6.260869565217392,3.272727272727273,16
43,40,6.4,3.6153846153846154,28
44,34,6.176470588235294,3.0,30
45,34,6.235294117647059,2.9696969696969697,28
46,18,5.555555555555555,3.2941176470588234,12
47,44,5.409090909090909,3.046511627906977,34
48,26,5.461538461538462,3.84,22
49,42,5.714285714285714,3.707317073170732,32
50,18,5.888888888888889,2.8823529411764706,14
51,29,6.068965517241379,3.7857142857142856,24
52,20,6.0,3.263157894736842,16
53,35,6.3428571428571425,3.323529411764706,30
54,15,6.4,2.5714285714285716,12
55,44,5.318181818181818,3.0,34
56,41,5.512195121951219,3.2,34
57,20,5.4,2.6315789473684212,16
58,29,5.655172413793103,2.9642857142857144,24
59,22,6.363636363636363,3.0476190476190474,16
60,21,6.0,2.55,18
61,19,4.842105263157895,2.5555555555555554,16
62,15,4.933333333333334,2.357142857142857,10
63,4,3.0,2.0,4
64,26,5.538461538461538,3.04,20
65,19,5.684210526315789,2.8333333333333335,12
66,14,5.142857142857143,2.6923076923076925,12
67,25,8.56,4.458333333333333,18
68,31,6.838709677419355,3.966666666666667,28
69,13,4.923076923076923,2.75,12
70,37,6.324324324324325,3.611111111111111,30
71,27,5.851851851851852,2.6153846153846154,22
72,35,7.257142857142857,4.088235294117647,30
73,32,6.375,3.5161290322580645,24
74,34,6.647058823529412,3.787878787878788,26
75,15,5.066666666666666,3.0,12
76,22,7.636363636363637,3.5238095238095237,20
77,24,6.0,3.6956521739130435,20
78,20,4.9,3.0,14
79,25,5.68,2.9583333333333335,22
80,25,6.64,3.6666666666666665,22
81,16,5.5,2.933333333333333,12
82,25,6.08,4.166666666666667,20
83,37,5.45945945945946,3.388888888888889,26
84,17,6.0,3.0625,14
85,42,5.809523809523809,3.048780487804878,32
86,30,6.133333333333334,3.103448275862069,24
87,31,6.516129032258065,3.6333333333333333,26
88,34,6.294117647058823,3.3636363636363638,30
89,35,5.314285714285714,2.911764705882353,26
90,34,7.0,3.3636363636363638,30
91,17,4.823529411764706,2.6875,14
92,40,6.2,3.2564102564102564,32
93,43,5.906976744186046,4.380952380952381,34
94,25,5.44,3.7083333333333335,20
95,38,5.473684210526316,4.054054054054054,32
96,12,6.166666666666667,2.727272727272727,10
97,20,5.5,2.526315789473684,14
98,33,5.757575757575758,3.5625,26
99,21,6.285714285714286,2.95,16
100,23,6.173913043478261,3.1818181818181817,18
101,47,6.25531914893617,3.739130434782609,38
102,27,5.703703703703703,2.8076923076923075,18
103,45,6.444444444444445,3.5681818181818183,34
104,17,4.823529411764706,2.8125,10
105,40,6.1,4.82051282051282,32
106,31,6.193548387096774,3.1333333333333333,24
107,44,5.7727272727272725,3.6511627906976742,34
108,32,7.0625,4.290322580645161,26
109,44,6.136363636363637,3.2790697674418605,38
110,37,5.621621621621622,2.861111111111111,32
111,13,5.076923076923077,2.9166666666666665,10
112,22,5.545454545454546,3.1904761904761907,18
113,23,5.826086956521739,2.8636363636363638,18
114,11,5.090909090909091,2.5,8
115,41,5.512195121951219,3.325,30
116,44,6.409090909090909,3.883720930232558,34
117,27,6.814814814814815,4.0,20
118,36,5.888888888888889,2.914285714285714,28
119,10,4.4,2.3333333333333335,8
120,29,5.517241379310345,3.2857142857142856,24
121,16,4.875,2.8,10
122,41,5.7073170731707314,3.725,30
123,21,5.523809523809524,2.9,20
124,19,5.894736842105263,3.1666666666666665,16
125,5,3.2,1.75,4
126,29,6.206896551724138,3.3214285714285716,24
127,25,7.2,3.5416666666666665,24
128,25,6.32,2.7083333333333335,18
129,14,5.428571428571429,2.4615384615384617,12
130,20,5.6,2.3684210526315788,16
131,21,5.428571428571429,2.95,18
132,24,5.25,2.869565217391304,22
133,28,6.642857142857143,3.740740740740741,22
134,17,7.411764705882353,3.1875,14
135,27,5.777777777777778,3.423076923076923,20
136,11,4.909090909090909,2.2,10
137,33,7.03030303030303,3.84375,28
138,43,6.046511627906977,3.4047619047619047,32
139,29,5.586206896551724,3.4642857142857144,22
140,19,5.684210526315789,2.4444444444444446,16
141,23,5.217391304347826,3.0,20
142,39,6.82051282051282,5.052631578947368,30
143,29,6.413793103448276,3.75,22
144,35,6.628571428571429,3.911764705882353,28
145,23,5.565217391304348,3.6363636363636362,20
146,31,6.903225806451613,3.466666666666667,26
147,25,5.36,2.875,22
148,13,5.384615384615385,2.3333333333333335,10
149,8,4.75,2.4285714285714284,6
150,20,5.5,2.5789473684210527,18
151,30,6.266666666666667,3.0689655172413794,24
152,29,5.793103448275862,3.5714285714285716,24
153,21,5.333333333333333,2.75,16
154,18,5.555555555555555,2.9411764705882355,12
155,27,6.074074074074074,3.1923076923076925,24
156,34,5.9411764705882355,2.878787878787879,22
157,21,6.095238095238095,3.15,20
158,34,6.0,2.8484848484848486,28
159,13,5.076923076923077,2.8333333333333335,10
160,17,6.0,2.6875,14
161,18,5.333333333333333,2.7058823529411766,16
162,37,6.0,3.138888888888889,30
163,23,6.086956521739131,3.1363636363636362,16
164,13,4.615384615384615,2.1666666666666665,12
165,23,5.913043478260869,3.3181818181818183,20
166,22,5.545454545454546,2.857142857142857,18
167,21,5.523809523809524,2.75,16
168,18,6.111111111111111,3.0588235294117645,14
169,11,4.0,2.4,8
170,14,4.857142857142857,3.076923076923077,12
171,7,4.857142857142857,2.0,6
172,32,6.1875,3.4838709677419355,30
173,17,6.235294117647059,3.0625,14
174,10,5.0,2.7777777777777777,10
175,30,7.333333333333333,3.0689655172413794,24
176,8,3.75,2.0,6
177,18,5.888888888888889,2.764705882352941,14
178,13,4.769230769230769,3.0833333333333335,10
179,24,5.25,2.9565217391304346,22
180,16,5.875,3.466666666666667,14
181,16,5.75,3.2,12
182,19,5.052631578947368,3.1666666666666665,16
183,18,5.333333333333333,3.1176470588235294,12
184,20,5.6,2.8421052631578947,16
185,24,5.583333333333333,2.652173913043478,18
186,24,5.666666666666667,3.130434782608696,20
187,9,4.444444444444445,2.75,8
188,11,5.090909090909091,2.7,8
189,19,6.0,2.611111111111111,18
190,16,5.0,2.6666666666666665,12
191,32,5.8125,3.5483870967741935,26
192,26,5.846153846153846,3.2,20
193,28,6.214285714285714,3.111111111111111,22
194,9,4.0,2.25,8
195,19,5.578947368421052,3.3333333333333335,14
196,25,5.44,2.75,20
197,38,6.105263157894737,4.594594594594595,28
198,25,5.6,3.2916666666666665,20
199,13,4.769230769230769,2.5,10
200,28,5.357142857142857,3.2222222222222223,22
201,37,5.72972972972973,3.75,32
202,18,5.666666666666667,3.0,14
203,39,5.6923076923076925,3.1842105263157894,30
204,29,5.793103448275862,3.357142857142857,24
205,15,5.333333333333333,3.2857142857142856,12
206,20,5.4,2.736842105263158,16
207,28,5.428571428571429,2.8518518518518516,20
208,22,5.363636363636363,3.2857142857142856,18
209,6,3.3333333333333335,2.6,4
210,19,5.894736842105263,3.0,16
211,15,6.133333333333334,3.5714285714285716,12
212,31,6.451612903225806,3.3,28
213,11,5.636363636363637,2.5,10
214,26,6.0,4.56,20
215,22,5.2727272727272725,2.9047619047619047,16
216,19,5.368421052631579,3.0555555555555554,18
217,23,5.913043478260869,3.0454545454545454,20
218,31,6.32258064516129,3.6666666666666665,28
219,32,6.4375,4.548387096774194,30
220,35,6.228571428571429,5.235294117647059,26
221,40,6.05,4.743589743589744,34
222,43,6.046511627906977,3.1904761904761907,36
223,7,4.285714285714286,2.5,6
224,10,4.8,2.4444444444444446,8
225,42,5.666666666666667,3.2195121951219514,34
226,32,6.3125,4.129032258064516,30
227,28,6.5,4.148148148148148,22
228,31,6.387096774193548,3.5,26
229,13,5.076923076923077,2.25,10
230,6,4.0,1.6,4
231,29,7.724137931034483,4.678571428571429,24
232,33,6.787878787878788,3.65625,28
233,15,7.333333333333333,2.9285714285714284,14
234,12,5.666666666666667,2.1818181818181817,12
235,27,5.185185185185185,2.769230769230769,24
236,32,5.6875,3.5806451612903225,26
237,31,5.870967741935484,3.4,22
238,31,5.870967741935484,3.1333333333333333,22
239,5,4.0,1.75,4
240,14,5.142857142857143,2.8461538461538463,12
241,15,5.2,2.5,14
242,11,4.545454545454546,2.9,10
243,40,5.55,3.5641025641025643,34
244,55,6.327272727272727,4.907407407407407,40
245,15,5.466666666666667,2.5,10
246,22,5.181818181818182,2.4761904761904763,14
247,27,6.0,3.0,18
248,23,5.913043478260869,4.090909090909091,20
249,14,5.285714285714286,2.230769230769231,10
250,31,7.483870967741935,3.2,28
251,10,5.2,2.3333333333333335,8
252,25,5.2,3.4583333333333335,18
253,18,5.888888888888889,3.0,14
254,20,6.9,3.1578947368421053,18
255,22,6.636363636363637,2.9047619047619047,18
256,13,5.538461538461538,2.9166666666666665,12
257,27,6.0,3.1153846153846154,22
258,13,5.384615384615385,2.1666666666666665,10
259,45,5.777777777777778,3.1136363636363638,40
260,43,6.232558139534884,3.4523809523809526,32
261,30,6.066666666666666,2.9310344827586206,22
262,22,5.818181818181818,2.9047619047619047,16
263,46,6.304347826086956,4.177777777777778,34
264,35,5.6571428571428575,3.5294117647058822,30
265,20,5.4,2.5789473684210527,16
266,23,6.3478260869565215,4.2272727272727275,18
267,29,5.517241379310345,3.2142857142857144,20
268,11,4.7272727272727275,2.5,8
269,28,5.357142857142857,3.074074074074074,22
270,18,5.333333333333333,2.4705882352941178,16
271,31,6.387096774193548,3.5,26
272,16,5.5,2.6,12
273,43,6.232558139534884,3.6904761904761907,36
274,30,6.333333333333333,3.6206896551724137,26
275,17,4.823529411764706,2.75,14
276,9,3.7777777777777777,1.875,6
277,56,6.428571428571429,3.890909090909091,48
278,21,6.476190476190476,3.25,20
279,25,5.76,3.0,20
280,29,6.0,3.5714285714285716,22
281,6,3.3333333333333335,1.6,4
282,18,5.777777777777778,2.9411764705882355,16
283,34,5.764705882352941,3.5454545454545454,24
284,7,3.7142857142857144,1.6666666666666667,6
285,19,5.157894736842105,2.4444444444444446,14
286,18,5.444444444444445,3.7058823529411766,14
287,20,6.6,3.4210526315789473,16
288,25,5.52,3.6666666666666665,22
289,12,5.666666666666667,2.3636363636363638,12
290,5,2.8,2.0,2
291,16,5.625,2.2666666666666666,10
292,14,5.428571428571429,2.5384615384615383,12
293,24,6.666666666666667,2.782608695652174,20
294,23,6.0,2.909090909090909,18
295,11,5.454545454545454,2.5,8
296,15,6.533333333333333,3.0,14
297,26,5.076923076923077,3.0,16
298,20,5.0,2.6315789473684212,16
299,10,4.8,2.0,8
300,24,5.5,2.4782608695652173,16
301,12,5.166666666666667,3.3636363636363638,10
302,28,7.071428571428571,4.7407407407407405,22
303,18,6.333333333333333,3.0,14
304,14,5.0,2.5384615384615383,10
305,11,5.818181818181818,2.6,8
306,31,6.903225806451613,4.9,26
307,29,5.724137931034483,2.9642857142857144,22
308,19,5.894736842105263,2.611111111111111,16
309,42,6.142857142857143,3.317073170731707,34
310,10,5.8,3.0,10
311,21,6.0,2.5,18
312,26,6.384615384615385,2.92,22
313,26,5.6923076923076925,3.12,20
314,17,5.176470588235294,2.6875,12
315,19,5.684210526315789,2.7222222222222223,16
316,17,6.0,3.25,14
317,16,6.0,2.8,12
318,31,6.903225806451613,3.3666666666666667,26
319,20,5.2,2.789473684210526,16
320,13,5.538461538461538,2.4166666666666665,12
321,27,6.296296296296297,3.6538461538461537,22
322,19,5.368421052631579,2.5,14
323,30,5.8,3.0689655172413794,22
324,13,7.384615384615385,2.8333333333333335,12
325,26,7.230769230769231,3.24,20
326,13,4.769230769230769,2.1666666666666665,10
327,24,5.916666666666667,4.565217391304348,18
328,21,5.142857142857143,3.5,16
329,25,5.84,3.125,18
330,19,5.052631578947368,2.388888888888889,16
331,25,6.32,4.416666666666667,22
332,28,6.071428571428571,2.888888888888889,22
